380.4   1.52658188
508.37	6.737469562
508.83	6.466390382
509.28	6.887740228
509.73	8.512853383
510.19	6.541837584
510.64	8.366745631
511.1	11.600868277
511.55	21.426709923
512.01	15.64685034
512.46	9.464502497
512.92	6.486003079
513.37	6.701226827
513.83	6.422564464
514.28	7.742943052
514.74	6.765241868
515.19	7.784699743
515.64	10.808968758
516.1	16.927997425
516.55	11.851335217
517.01	7.879178973
517.46	6.895602574
517.92	6.723994187
518.37	6.954775359
518.82	8.975780194
519.28	7.002365908
519.73	7.225415031
520.19	7.049950722
520.64	7.278718585
521.1	7.099370304
521.55	8.025725631
522	7.146107661
522.46	7.076392342
522.91	7.204275057
523.37	9.225203589
523.82	7.153977607
524.27	7.282278406
524.73	7.012371971
525.18	7.337190144
525.63	6.355397678
526.09	7.380839402
526.54	13.098527112
527	19.428824502
527.45	14.457131134
527.9	9.274924233
528.36	7.498093696
528.81	7.221813327
529.26	8.541157545
529.72	7.566910879
530.17	7.591426862
530.63	9.613430862
531.08	7.6416622
531.53	7.37155682
531.99	7.694336406
532.44	7.517668474
532.89	7.744432267
533.35	7.668342596
533.8	7.786133929
534.25	9.816817536
534.71	7.833802673
535.16	7.856248787
535.61	7.577562699
536.07	7.90163115
536.52	7.725206164
536.97	8.951465619
537.42	7.971393796
537.88	7.894403485
538.33	8.027282646
538.78	8.556251461
539.24	8.07208816
539.69	8.601892095
540.14	8.132613818
540.6	8.162577884
541.05	8.785215847
541.5	8.208449393
541.95	8.030232629
542.41	10.255366883
542.86	8.279691238
543.31	8.099858477
543.77	8.327758359
544.22	8.856534438
544.67	8.376102928
545.12	8.591893677
545.58	8.415375704
546.03	11.444442272
546.48	8.470053219
546.93	8.29857718
547.39	8.5276856
547.84	8.349999697
548.29	8.574224943
548.74	8.992713584
549.2	8.62175745
549.65	8.656302863
550.1	8.888410539
550.55	9.714463186
551	8.732843436
551.46	8.561686134
551.91	8.783188361
552.36	9.80034804
552.81	8.83412877
553.27	8.665180663
553.72	8.888610909
554.17	8.503812836
554.62	8.920904307
555.07	9.942797178
555.53	8.962340516
555.98	8.676630469
556.43	8.996030209
556.88	9.215033086
557.33	9.043299149
557.79	9.356995022
558.24	9.067428661
558.69	9.093835682
559.14	9.121425417
559.59	13.141569745
560.04	9.161637576
560.5	9.789577612
560.95	9.021238139
561.4	9.245487736
561.85	19.272815656
562.3	9.29719782
562.75	9.023700548
563.21	9.349459457
563.66	19.57608405
564.11	9.401040583
564.56	9.627788146
565.01	9.453185615
565.46	9.279428576
565.91	14.505263892
566.37	20.43316256
566.82	15.562851791
567.27	9.886219723
567.72	9.611363162
568.17	11.641061544
568.62	9.663849691
569.07	9.487171316
569.52	9.711023807
569.98	9.430138022
570.43	9.755358939
570.88	9.58140879
571.33	9.802769164
571.78	9.919156224
572.23	9.84280906
572.68	11.866375455
573.13	9.884680346
573.58	10.905651281
574.03	9.925026931
574.48	9.748571814
574.94	9.979246978
575.39	9.592338499
575.84	10.01291632
576.29	11.03552544
576.74	10.06466581
577.19	10.29190213
577.64	10.11424622
578.09	13.14309165
578.54	10.16735362
578.99	10.49212454
579.44	10.211743
579.89	10.03099094
580.34	10.25966825
580.79	10.08527988
581.24	10.31227991
581.69	13.33297776
582.14	10.05064848
582.59	10.3767965
583.05	10.19925887
583.5	10.423757
583.95	11.45197964
584.4	10.48478792
584.85	10.31485169
585.3	10.53984824
585.75	10.96009228
586.2	10.58084377
586.65	10.30733047
587.1	10.63836546
587.55	10.26031306
588	10.68420566
588.45	10.41234456
588.9	10.73807823
589.35	11.75997804
589.8	10.78438576
590.25	10.6052622
590.7	10.82520275
591.15	10.54879013
591.6	10.87457902
592.05	10.29200365
592.49	10.91713754
592.94	10.9329984
593.39	13.9513546
593.84	10.96964264
594.29	10.69069415
594.74	11.02128166
595.19	11.54668299
595.64	11.07706848
596.09	12.095248
596.54	11.11588916
596.99	11.64178663
597.44	11.16199023
597.89	11.58715576
598.34	11.21195366
598.79	11.0361066
599.24	11.26490858
599.69	11.07748372
600.14	12.30000383
600.58	11.31866223
601.03	11.04462779
601.48	11.36469834
601.93	11.58248822
602.38	11.40544843
602.83	11.0286026
603.28	11.44755353
603.73	11.47494033
604.18	13.4868918
604.63	11.21083074
605.08	11.52703807
605.52	11.55147514
605.97	11.58116601
606.42	12.607221
606.87	11.62884162
607.32	11.64550524
607.77	11.36697975
608.22	11.69108119
608.67	13.7148287
609.11	11.73321858
609.56	11.55411807
610.01	11.78542386
610.46	11.40562265
610.91	11.81797875
611.36	12.32734264
611.81	11.85590152
612.25	11.69035416
612.7	11.91471665
613.15	11.73473898
613.6	11.94725297
614.05	12.18040397
614.5	12.00444109
614.94	12.32614181
615.39	12.0484329
615.84	12.26774563
616.29	12.10357622
616.74	12.21878297
617.19	12.13340749
617.63	12.45780717
618.08	12.18330149
618.53	12.00897016
618.98	12.22698222
619.43	12.54883845
619.87	12.26450789
620.32	12.69427776
620.77	12.32083445
621.22	12.23175382
621.67	12.35660117
622.11	12.46806744
622.56	12.38528353
623.01	12.60114879
623.46	12.42621695
623.9	12.24774551
624.35	12.46469709
624.8	12.38517323
625.25	12.49867106
625.7	12.517992
626.14	12.5381551
626.59	12.85428256
627.04	12.58611972
627.49	12.91277323
627.93	12.63669661
628.38	12.95583238
628.83	12.67768225
629.28	12.59238587
629.72	12.71500342
630.17	12.53613392
630.62	12.75266494
631.07	12.97993314
631.51	12.79974307
631.96	12.62058211
632.41	12.83559807
632.85	12.75545888
633.3	12.87459618
633.75	12.89117639
634.2	12.61316638
634.64	12.9382198
635.09	12.56402283
635.54	12.98874953
635.98	13.40416029
636.43	13.03466079
636.88	14.05815906
637.32	13.07829554
637.77	13.59647817
638.22	16.10477637
638.66	13.11908765
639.11	13.03660844
639.56	13.1494219
640.01	13.05657128
640.45	13.1704374
640.9	14.18651965
641.35	13.20303003
641.79	13.61163858
642.24	13.22731512
642.68	13.04383115
643.13	13.26229495
643.58	13.0091443
644.02	13.31029166
644.47	13.0266214
644.92	13.3508268
645.36	13.97560636
645.81	13.39605474
646.26	13.41164454
646.7	15.43381006
647.15	13.46360544
647.6	13.08615175
648.04	13.5152305
648.49	13.53191074
648.93	13.05322371
649.38	13.57855407
649.83	14.60522216
650.27	13.62749291
650.72	13.65895417
651.16	18.67752872
651.61	23.69609131
652.06	17.70282999
652.5	13.72099646
652.95	19.73610063
653.39	13.75812973
653.84	13.07264818
654.29	13.79155194
654.73	17.80544719
655.18	13.81747309
655.62	13.02591987
656.07	13.840415
656.51	13.96316802
656.96	13.87430345
657.41	13.49233685
657.85	13.91327262
658.3	13.33279367
658.74	13.95128934
659.19	14.96791858
659.63	13.98399419
660.08	14.60372157
660.52	14.02013954
660.97	13.04065458
661.41	14.05535407
661.86	14.5889807
662.31	14.10996465
662.75	14.31992172
663.2	14.12623083
663.64	14.64996503
664.09	14.1686621
664.53	14.00885481
664.98	14.20561448
665.42	14.00138826
665.87	14.23713141
666.31	13.65572454
666.76	14.26932931
667.2	14.68937785
667.65	14.31027854
668.09	15.33826027
668.54	14.35856648
668.98	14.07052055
669.43	14.38400943
669.87	16.40657024
670.32	14.42862893
670.76	14.05060183
671.21	14.46741224
671.65	14.38481763
672.1	14.47915306
672.54	14.19448222
672.98	14.498719
673.43	15.00867572
673.87	14.53752192
674.32	15.54715514
674.76	14.55520449
675.21	13.56607928
675.65	14.56989577
676.1	15.28769738
676.54	14.61329886
676.99	15.24711664
677.43	14.65816698
677.87	14.08571573
678.32	14.70253211
678.76	15.21712007
679.21	14.7448804
679.65	14.16346367
680.1	14.78198422
680.54	15.80843505
680.98	14.81561315
681.43	14.0195257
681.87	14.83503388
682.32	15.86401612
682.76	14.88111782
683.2	14.29666345
683.65	14.90829714
684.09	15.61925511
684.54	14.93379107
684.98	14.24956495
685.42	14.96039033
685.87	14.38498174
686.31	14.99655803
686.75	15.91254504
687.2	15.02782969
687.64	14.33652004
688.09	15.05614379
688.53	16.77065694
688.97	15.08512075
689.42	14.29846615
689.86	15.11808552
690.3	16.13722291
690.75	15.16361506
691.19	16.08722544
691.63	15.2034467
692.08	15.01374636
692.52	15.23591437
692.96	14.64510236
693.41	15.26338184
693.85	16.28224929
694.29	15.31474852
694.74	15.03655938
695.18	17.35729436
695.62	14.756472
696.07	15.3704713
696.51	15.08135913
696.95	15.39508943
697.4	16.40771413
697.84	15.43120812
698.28	16.14847803
698.72	15.46180044
699.17	15.07177049
699.61	15.48194038
700.05	15.09594948
700.5	15.32189957
700.94	15.54943511
701.38	15.87587296
701.82	15.59451738
702.27	16.60434487
702.71	15.61275621
703.15	17.62052751
703.6	15.6322669
704.04	15.44803936
704.48	15.66698415
704.92	15.38023466
705.37	15.6937989
705.81	15.99411088
706.25	15.69982301
706.69	15.51572079
707.14	15.74152094
707.58	16.76389352
708.02	15.77682258
708.46	17.79349287
708.91	15.80051033
709.35	15.60396823
709.79	15.81931486
710.23	16.82906049
710.67	15.84589784
711.12	15.56974974
711.56	15.88528518
712	16.29504955
712.44	15.90458068
712.89	16.52622287
713.33	15.9478519
713.77	15.66333073
714.21	15.98503265
714.65	15.69257142
715.1	16.00843197
715.54	16.82136755
715.98	16.03718536
716.42	16.95353674
716.86	16.07139265
717.3	16.3895814
717.75	16.08610638
718.19	16.28908542
718.63	16.10153334
719.07	15.81219815
719.51	16.12746077
719.95	16.53457108
720.4	16.15237972
720.84	16.75633853
721.28	16.17103982
721.72	16.0741743
722.16	16.18917757
722.6	16.02098568
723.04	16.2439054
723.49	16.95828384
723.93	16.28489392
724.37	17.30247008
724.81	16.33350638
725.25	16.03574748
725.69	16.36037794
726.13	16.96141912
726.58	16.37904347
727.02	17.37341348
727.46	16.39102785
727.9	16.10235935
728.34	16.41233196
728.78	17.21021853
729.22	16.42615145
729.66	18.42381476
730.1	16.44717311
730.54	19.46015765
730.99	16.46665969
731.43	17.4810605
731.87	16.50250918
732.31	16.30002621
732.75	16.52119061
733.19	16.94285042
733.63	16.56370319
734.07	16.27966907
734.51	16.59521412
734.95	16.8031196
735.39	16.60341291
735.83	16.9302891
736.27	16.64104031
736.71	17.65783422
737.15	16.68101724
737.6	16.98824052
738.04	16.69441752
738.48	17.70863613
738.92	16.72372479
739.36	16.53785105
739.8	16.75357631
740.24	17.77910719
740.68	16.79125915
741.12	18.40937854
741.56	16.82526094
742	17.83382858
742.44	16.83710302
742.88	16.53872707
743.32	16.84920386
743.76	16.45910176
744.2	16.86517273
744.64	17.8701355
745.08	16.86624825
745.52	19.86505724
745.96	16.87122535
746.4	16.48957299
746.84	16.90929997
747.28	16.52628268
747.72	16.95519757
748.16	17.95294709
748.6	16.97121116
749.04	17.9897771
749.48	17.00632949
749.92	17.81162895
750.36	17.04425581
750.8	18.07271434
751.24	17.08142628
751.67	17.00019807
752.11	17.09938545
752.55	17.90517596
752.99	17.12222885
753.43	16.80082677
753.87	17.11043144
754.31	17.82615339
754.75	17.15358872
755.19	17.5546471
755.63	17.15796819
756.07	17.46109499
756.51	17.19163572
756.95	17.00411746
757.39	17.22579786
757.83	17.94480447
758.26	17.27099383
758.7	17.87494129
759.14	17.2903205
759.58	18.29282668
760.02	17.3062221
760.46	19.31628945
760.9	17.34290315
761.34	17.03321431
761.78	17.3338756
762.21	17.94186377
762.65	17.35108721
763.09	18.18088556
763.53	17.40374241
763.97	17.1025481
764.41	17.42188161
764.85	18.13603089
765.29	17.44159886
765.72	17.33395398
766.16	17.95141398
766.6	17.46882242
767.04	18.77258211
767.48	17.46953081
767.92	17.06817081
768.36	17.49051612
768.79	17.30817862
769.23	17.51181502
769.67	17.22218395
770.11	17.53757619
770.55	17.96302716
770.99	17.57999714
771.42	18.98224943
771.86	17.59242267
772.3	18.81597408
772.74	17.64113514
773.18	17.33611749
773.61	17.63489751
774.05	17.44990394
774.49	17.6648649
774.93	17.37978051
775.37	17.67801746
775.8	18.66507222
776.24	17.70147853
776.68	17.41458269
777.12	17.7293017
777.56	17.52743618
777.99	17.73923649
778.43	18.56374619
778.87	17.77170491
779.31	19.77798777
779.74	17.79128031
780.18	17.50736212
780.62	17.82996057
781.06	17.63118723
781.5	21.85859747
781.93	25.86022339
782.37	19.87608176
782.81	17.88210194
783.25	22.90765783
783.68	27.92708972
784.12	22.93625191
784.56	17.94050847
784.99	25.74195576
785.43	17.95427928
785.87	19.6552296
786.31	17.94322751
786.74	22.75754668
787.18	17.96813965
787.62	17.67869774
788.06	17.97311899
788.49	18.97443104
788.93	17.99776706
789.37	18.50178149
789.8	18.01905672
790.24	18.2342259
790.68	18.04295195
791.11	18.56009287
791.55	18.0623648
791.99	19.06940334
792.42	18.07846389
792.86	17.79021943
793.3	18.08286972
793.74	18.46758898
794.17	18.08766716
794.61	17.88823031
795.05	18.09352719
795.48	18.50873817
795.92	18.12187174
796.36	19.14127251
796.79	18.14532408
797.23	18.75362118
797.66	18.15920096
798.1	18.98314236
798.54	18.19133779
798.97	17.88742748
799.41	18.19557858
799.85	18.01151618
